vehicle,period,signal,signal_present,expected_start,expected_end_exclusive,input_record_count,invalid_timestamp_count,invalid_numeric_count,duplicate_timestamp_count,outlier_value_count,outside_period_count,interval_candidate_count,valid_interval_count,nonpositive_interval_count,long_gap_count,removed_interval_count,removed_interval_pct,valid_time_hours,first_timestamp,last_timestamp,expected_period_hours,start_delay_hours,end_shortfall_hours,observed_span_pct,reset_count,excessive_rate_count,valid_increment_count,removed_increment_count,removed_increment_pct,threshold_record_count,distinct_event_count
LDV_01,after,raw_odometer,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_01,after,incremental_distance,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1710,0,0,0,0,0,1709,1153,0,556,556,32.53364540667057,44.54928555555556,2026-05-18 09:30:56.787000+09:00,2026-06-17 17:02:23.857000+09:00,744.0,9.515774166666665,6.960039722222223,97.78550888590202,,,,,,,
LDV_01,after,coolant_temp,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,921,0,0,0,0,0,920,429,0,491,491,53.369565217391305,20.7464525,2026-05-18 09:31:01.527000+09:00,2026-06-17 17:02:06.767000+09:00,744.0,9.517090833333334,6.964786944444445,97.78469384707287,,,,,,,
LDV_01,after,forward_braking,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,5377,0,0,0,0,0,5376,4954,0,422,422,7.8497023809523805,19.62948888888889,2026-05-18 09:37:25.687000+09:00,2026-06-17 17:01:15.860000+09:00,744.0,9.623801944444445,6.978927777777778,97.76845030615293,,,,,,50.0,45.0
LDV_01,after,side_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,5790,0,0,0,0,0,5789,5367,0,422,422,7.289687338054931,19.6297,2026-05-18 09:37:25.687000+09:00,2026-06-17 17:01:15.860000+09:00,744.0,9.623801944444445,6.978927777777778,97.76845030615293,,,,,,117.0,98.0
LDV_01,after,up_down_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,8514,0,0,0,0,0,8513,8091,0,422,422,4.957124397979561,19.630897222222224,2026-05-18 09:37:25.687000+09:00,2026-06-17 17:01:15.860000+09:00,744.0,9.623801944444445,6.978927777777778,97.76845030615293,,,,,,,
LDV_02,after,vehicle_speed,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,24481,0,0,0,0,0,24480,24264,0,216,216,0.8823529411764706,65.81626444444446,2026-05-18 12:49:26.793000+09:00,2026-06-17 17:33:01.017000+09:00,744.0,12.824109166666666,6.4497175,97.40943189964158,,,,,,,
LDV_02,after,engine_rpm,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,17579,0,0,0,0,0,17578,17337,0,241,241,1.3710319717829105,62.6619275,2026-05-18 12:49:26.853000+09:00,2026-06-17 17:33:01.017000+09:00,744.0,12.824125833333333,6.4497175,97.4094296594982,,,,,,,
LDV_02,after,fuel_used,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,4593,0,0,0,0,0,4592,4224,0,368,368,8.013937282229964,41.26732805555555,2026-05-18 12:49:41.050000+09:00,2026-06-17 17:33:17.717000+09:00,744.0,12.828069444444445,6.445078611111111,97.40952311081243,0.0,0.0,4592.0,0.0,0.0,,
LDV_02,after,odometer,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_02,after,raw_odometer,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_02,after,incremental_distance,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1414,0,0,0,0,0,1413,960,0,453,453,32.05944798301486,33.803980277777775,2026-05-18 12:49:26.353000+09:00,2026-06-17 17:33:17.590000+09:00,744.0,12.823986944444446,6.445113888888889,97.41006709229391,,,,,,,
LDV_02,after,coolant_temp,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,659,0,0,0,0,0,658,221,0,437,437,66.41337386018236,9.954931944444443,2026-05-18 12:49:31.883000+09:00,2026-06-17 17:32:51.573000+09:00,744.0,12.825523055555555,6.452340833333333,97.40888926224612,,,,,,,
LDV_02,after,forward_braking,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1463,0,0,0,0,0,1462,1181,0,281,281,19.220246238030096,5.571634444444444,2026-05-18 13:49:22.753000+09:00,2026-06-17 17:28:22.207000+09:00,744.0,13.822986944444443,6.527164722222222,97.26476456093191,,,,,,10.0,7.0
LDV_02,after,side_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1636,0,0,0,0,0,1635,1354,0,281,281,17.186544342507645,5.571634444444444,2026-05-18 13:49:22.753000+09:00,2026-06-17 17:28:22.207000+09:00,744.0,13.822986944444443,6.527164722222222,97.26476456093191,,,,,,25.0,24.0
LDV_02,after,up_down_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,2463,0,0,0,0,0,2462,2181,0,281,281,11.413484971567831,5.573917222222222,2026-05-18 13:49:22.753000+09:00,2026-06-17 17:28:22.207000+09:00,744.0,13.822986944444443,6.527164722222222,97.26476456093191,,,,,,,
LDV_03,after,vehicle_speed,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,37445,0,0,0,0,0,37444,37169,0,275,275,0.7344300822561692,122.48534083333332,2026-05-18 09:24:12.120000+09:00,2026-06-17 17:40:01.307000+09:00,744.0,9.403366666666667,6.332970277777777,97.88490094832736,,,,,,,
LDV_03,after,engine_rpm,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,22656,0,0,0,0,0,22655,22334,0,321,321,1.4169057603178108,116.09060555555556,2026-05-18 09:24:12.180000+09:00,2026-06-17 17:40:01.307000+09:00,744.0,9.403383333333334,6.332970277777777,97.88489870818398,,,,,,,
LDV_03,after,fuel_used,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,10141,0,0,0,0,0,10140,9754,0,386,386,3.806706114398422,105.37165611111111,2026-05-18 09:24:25.103000+09:00,2026-06-17 17:40:16.987000+09:00,744.0,9.406973055555556,6.3286147222222215,97.88500164277181,0.0,0.0,10140.0,0.0,0.0,,
LDV_03,after,odometer,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_03,after,raw_odometer,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_03,after,incremental_distance,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,2122,0,0,0,0,0,2121,1381,0,740,740,34.88920320603489,58.53576416666667,2026-05-18 09:24:11.720000+09:00,2026-06-17 17:40:16.863000+09:00,744.0,9.403255555555555,6.328649166666667,97.88549667712067,,,,,,,
LDV_03,after,coolant_temp,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1409,0,0,0,0,0,1408,792,0,616,616,43.75,41.481494999999995,2026-05-18 09:24:16.457000+09:00,2026-06-17 17:40:01.307000+09:00,744.0,9.40457138888889,6.332970277777777,97.8847390232975,,,,,,,
LDV_03,after,forward_braking,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,3542,0,0,0,0,0,3541,3082,0,459,459,12.962439988703755,12.261966944444444,2026-05-18 09:26:04.473000+09:00,2026-06-17 17:38:16.267000+09:00,744.0,9.434575833333334,6.362148055555555,97.87678442353645,,,,,,12.0,11.0
LDV_03,after,side_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,4450,0,0,0,0,0,4449,3990,0,459,459,10.316925151719488,12.261395277777778,2026-05-18 09:26:04.473000+09:00,2026-06-17 17:38:16.267000+09:00,744.0,9.434575833333334,6.362148055555555,97.87678442353645,,,,,,87.0,70.0
LDV_03,after,up_down_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,6030,0,0,0,0,0,6029,5570,0,459,459,7.613202852877758,12.262016944444444,2026-05-18 09:26:04.473000+09:00,2026-06-17 17:38:16.267000+09:00,744.0,9.434575833333334,6.362148055555555,97.87678442353645,,,,,,,
LDV_04,after,vehicle_speed,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,31330,0,0,0,0,0,31329,31054,0,275,275,0.8777809697085767,83.89665972222221,2026-05-18 09:23:10.527000+09:00,2026-06-17 18:31:33.620000+09:00,744.0,9.386257500000001,5.473994444444445,98.0026543085424,,,,,,,
LDV_04,after,engine_rpm,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,29612,0,0,0,1,0,29611,29278,0,332,333,1.1245820809834182,75.91284194444445,2026-05-18 09:23:10.647000+09:00,2026-06-17 18:31:33.620000+09:00,744.0,9.386290833333332,5.473994444444445,98.00264982825568,,,,,,,
LDV_04,after,fuel_used,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,7460,0,0,0,0,0,7459,7060,0,399,399,5.34924252580775,61.816133888888885,2026-05-18 10:18:10.047000+09:00,2026-06-17 18:32:16.613000+09:00,744.0,10.302790833333333,5.462051944444444,97.8810695191159,0.0,3.0,7456.0,3.0,0.040219868615095855,,
LDV_04,after,odometer,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1885,0,0,0,0,0,1884,1273,0,611,611,32.430997876857745,36.23237777777778,2026-05-18 09:23:15.707000+09:00,2026-06-17 18:32:16.487000+09:00,744.0,9.38769638888889,5.462086944444444,98.00406137992832,0.0,0.0,1884.0,0.0,0.0,,
LDV_04,after,raw_odometer,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,1885,0,0,0,0,0,1884,1273,0,611,611,32.430997876857745,36.23237777777778,2026-05-18 09:23:15.707000+09:00,2026-06-17 18:32:16.487000+09:00,744.0,9.38769638888889,5.462086944444444,98.00406137992832,0.0,0.0,1884.0,0.0,0.0,,
LDV_04,after,incremental_distance,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,,,,,,,
LDV_04,after,coolant_temp,False,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,,,,,,,
LDV_04,after,forward_braking,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,6428,0,0,0,0,0,6427,6034,0,393,393,6.114828069083554,29.169151666666664,2026-05-18 09:25:29.147000+09:00,2026-06-17 18:26:33.573000+09:00,744.0,9.424763055555555,5.557340833333333,97.98627635902031,,,,,,153.0,146.0
LDV_04,after,side_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,6323,0,0,0,0,0,6322,5929,0,393,393,6.21638721923442,29.17026777777778,2026-05-18 09:25:29.147000+09:00,2026-06-17 18:26:33.573000+09:00,744.0,9.424763055555555,5.557340833333333,97.98627635902031,,,,,,115.0,110.0
LDV_04,after,up_down_acceleration,True,2026-05-18 00:00:00+09:00,2026-06-18 00:00:00+09:00,9357,0,0,0,0,0,9356,8963,0,393,393,4.200513039760581,29.171043333333337,2026-05-18 09:25:29.147000+09:00,2026-06-17 18:26:33.573000+09:00,744.0,9.424763055555555,5.557340833333333,97.98627635902031,,,,,,,
LDV_05,after,vehicle_speed,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,33705,0,0,0,0,0,33704,33415,0,289,289,0.8574649893187751,88.69600361111111,2026-05-19 09:11:50.177000+09:00,2026-06-18 17:03:35.727000+09:00,744.0,9.19727138888889,6.940075833333333,97.83100171744324,,,,,,,
LDV_05,after,engine_rpm,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,30653,0,0,0,0,0,30652,30347,0,305,305,0.9950411066162077,87.09386277777779,2026-05-19 09:11:50.230000+09:00,2026-06-18 17:03:35.727000+09:00,744.0,9.197286111111111,6.940075833333333,97.83099973864994,,,,,,,
LDV_05,after,fuel_used,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,7292,0,0,0,0,0,7291,6952,0,339,339,4.649567960499246,80.58357861111112,2026-05-19 09:12:04.597000+09:00,2026-06-18 17:03:51.447000+09:00,744.0,9.201276944444444,6.935709166666666,97.8310502538829,0.0,0.0,7291.0,0.0,0.0,,
LDV_05,after,odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_05,after,raw_odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_05,after,incremental_distance,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,1802,0,0,0,0,0,1801,1162,0,639,639,35.480288728484176,46.27078555555555,2026-05-19 09:11:49.733000+09:00,2026-06-18 17:03:51.323000+09:00,744.0,9.197148055555555,6.935743611111111,97.83160058243726,,,,,,,
LDV_05,after,coolant_temp,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,1221,0,0,0,0,0,1220,616,0,604,604,49.50819672131148,26.45127527777778,2026-05-19 09:11:54.333000+09:00,2026-06-18 17:03:29.647000+09:00,744.0,9.198425833333333,6.941764722222222,97.83061954898446,,,,,,,
LDV_05,after,forward_braking,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,11752,0,0,0,0,0,11751,11311,0,440,440,3.7443621819419626,45.23043138888888,2026-05-19 10:02:32.587000+09:00,2026-06-18 16:56:31.057000+09:00,744.0,10.042385277777777,7.058039722222222,97.70155577956989,,,,,,221.0,215.0
LDV_05,after,side_acceleration,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,13062,0,0,0,0,0,13061,12621,0,440,440,3.368807901385805,45.230171111111105,2026-05-19 10:02:32.587000+09:00,2026-06-18 16:56:31.057000+09:00,744.0,10.042385277777777,7.058039722222222,97.70155577956989,,,,,,460.0,373.0
LDV_05,after,up_down_acceleration,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,19098,0,0,0,0,0,19097,18657,0,440,440,2.304026810493795,45.23063694444445,2026-05-19 10:02:32.587000+09:00,2026-06-18 16:56:31.057000+09:00,744.0,10.042385277777777,7.058039722222222,97.70155577956989,,,,,,,
LDV_06,after,vehicle_speed,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,24680,0,0,0,0,0,24679,24395,0,284,284,1.1507759633696666,67.66392555555555,2026-05-19 08:38:58.487000+09:00,2026-06-18 17:29:59.247000+09:00,744.0,8.649579722222223,6.500209166666667,97.9637380525687,,,,,,,
LDV_06,after,engine_rpm,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,22790,0,0,0,0,0,22789,22492,0,297,297,1.3032603449032427,66.08612333333333,2026-05-19 08:38:58.543000+09:00,2026-06-18 17:30:01.447000+09:00,744.0,8.649595277777777,6.4995980555555555,97.96381810035842,,,,,,,
LDV_06,after,fuel_used,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,5035,0,0,0,0,0,5034,4704,0,330,330,6.555423122765197,60.82339388888889,2026-05-19 08:40:06.977000+09:00,2026-06-18 17:30:16.840000+09:00,744.0,8.668604722222222,6.495322222222222,97.96183777628434,0.0,0.0,5034.0,0.0,0.0,,
LDV_06,after,odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_06,after,raw_odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_06,after,incremental_distance,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,1264,0,0,0,0,0,1263,721,0,542,542,42.913697545526524,32.61404805555556,2026-05-19 08:38:58.043000+09:00,2026-06-18 17:30:16.720000+09:00,744.0,8.64945638888889,6.495355555555555,97.96440699671446,,,,,,,
LDV_06,after,coolant_temp,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,758,0,0,0,0,0,757,270,0,487,487,64.33289299867899,12.285654444444445,2026-05-19 08:39:03.710000+09:00,2026-06-18 17:29:43.343000+09:00,744.0,8.651030555555556,6.5046269444444444,97.96294926075268,,,,,,,
LDV_06,after,forward_braking,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,3440,0,0,0,0,0,3439,3239,0,200,200,5.815644082582145,15.23667472222222,2026-05-19 09:03:23.780000+09:00,2026-06-18 14:45:42.593000+09:00,744.0,9.056605555555555,9.23816861111111,97.54102497759857,,,,,,57.0,53.0
LDV_06,after,side_acceleration,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,3391,0,0,0,0,0,3390,3190,0,200,200,5.899705014749262,15.238500833333335,2026-05-19 09:03:23.780000+09:00,2026-06-18 14:45:42.593000+09:00,744.0,9.056605555555555,9.23816861111111,97.54102497759857,,,,,,68.0,57.0
LDV_06,after,up_down_acceleration,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,5278,0,0,0,0,0,5277,5077,0,200,200,3.79003221527383,15.238850833333332,2026-05-19 09:03:23.780000+09:00,2026-06-18 14:45:42.593000+09:00,744.0,9.056605555555555,9.23816861111111,97.54102497759857,,,,,,,
LDV_07,after,vehicle_speed,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,40059,0,0,0,0,0,40058,39743,0,315,315,0.7863597783214339,108.87634833333333,2026-05-19 09:15:19.103000+09:00,2026-06-18 17:02:28.710000+09:00,744.0,9.25530638888889,6.958691666666667,97.82069918608123,,,,,,,
LDV_07,after,engine_rpm,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,33323,0,0,0,0,0,33322,33004,0,318,318,0.9543244703199086,108.75977944444445,2026-05-19 09:15:19.157000+09:00,2026-06-18 17:02:28.710000+09:00,744.0,9.25532138888889,6.958691666666667,97.82069716995221,,,,,,,
LDV_07,after,fuel_used,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,8522,0,0,0,0,0,8521,8156,0,365,365,4.283534796385401,102.5403163888889,2026-05-19 09:15:53.003000+09:00,2026-06-18 17:02:43.867000+09:00,744.0,9.264723055555555,6.9544813888888894,97.81999940262843,0.0,0.0,8521.0,0.0,0.0,,
LDV_07,after,odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_07,after,raw_odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_07,after,incremental_distance,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,1877,0,0,0,0,0,1876,1082,0,794,794,42.324093816631134,52.158969166666665,2026-05-19 09:15:18.653000+09:00,2026-06-18 17:02:43.753000+09:00,744.0,9.255181388888888,6.954513055555555,97.8212776284349,,,,,,,
LDV_07,after,coolant_temp,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,1453,0,0,0,0,0,1452,728,0,724,724,49.862258953168045,35.50839388888889,2026-05-19 09:15:23.557000+09:00,2026-06-18 17:02:19.927000+09:00,744.0,9.25654361111111,6.961131388888889,97.82020497311828,,,,,,,
LDV_07,after,forward_braking,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,,,,,,0.0,0.0
LDV_07,after,side_acceleration,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,,,,,,0.0,0.0
LDV_07,after,up_down_acceleration,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,,,,,,,
LDV_08,after,vehicle_speed,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,28943,0,0,0,0,0,28942,28755,0,187,187,0.6461198258586138,69.47801722222223,2026-05-19 09:09:40.723000+09:00,2026-06-18 17:44:05.810000+09:00,744.0,9.161311944444444,6.265052777777777,97.92656388142174,,,,,,,
LDV_08,after,engine_rpm,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,28927,0,0,0,0,0,28926,28733,0,193,193,0.6672198022540275,68.66428833333335,2026-05-19 09:09:40.777000+09:00,2026-06-18 17:44:05.810000+09:00,744.0,9.161326944444445,6.265052777777777,97.92656186529271,,,,,,,
LDV_08,after,fuel_used,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,5979,0,0,0,0,0,5978,5710,0,268,268,4.483104717296755,57.237293611111106,2026-05-19 09:09:58.343000+09:00,2026-06-18 17:44:21.047000+09:00,744.0,9.16620638888889,6.260820277777778,97.92647491039426,0.0,1.0,5977.0,1.0,0.01672800267648043,,
LDV_08,after,odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_08,after,raw_odometer,False,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,0,0,0,0,0,0,0,0,0,0,0,,0.0,,,744.0,,,0.0,0.0,0.0,0.0,0.0,,,
LDV_08,after,incremental_distance,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,1304,0,0,0,0,0,1303,861,0,442,442,33.92171910974674,36.53503805555555,2026-05-19 09:09:40.320000+09:00,2026-06-18 17:44:20.967000+09:00,744.0,9.1612,6.2608425,97.92714482526881,,,,,,,
LDV_08,after,coolant_temp,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,738,0,0,0,0,0,737,341,0,396,396,53.73134328358209,14.940249999999999,2026-05-19 09:09:45.253000+09:00,2026-06-18 17:44:05.810000+09:00,744.0,9.162570277777776,6.265052777777777,97.92639475059738,,,,,,,
LDV_08,after,forward_braking,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,7475,0,0,0,0,0,7474,7153,0,321,321,4.294888948354295,31.506983055555555,2026-05-19 09:08:38.967000+09:00,2026-06-18 17:30:34.417000+09:00,744.0,9.144157499999999,6.490439722222222,97.89857564217444,,,,,,283.0,274.0
LDV_08,after,side_acceleration,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,6920,0,0,0,0,0,6919,6598,0,321,321,4.639398757045816,31.50729388888889,2026-05-19 09:08:38.967000+09:00,2026-06-18 17:30:34.417000+09:00,744.0,9.144157499999999,6.490439722222222,97.89857564217444,,,,,,85.0,80.0
LDV_08,after,up_down_acceleration,True,2026-05-19 00:00:00+09:00,2026-06-19 00:00:00+09:00,10875,0,0,0,0,0,10874,10553,0,321,321,2.951995585800993,31.508222777777778,2026-05-19 09:08:38.967000+09:00,2026-06-18 17:30:34.417000+09:00,744.0,9.144157499999999,6.490439722222222,97.89857564217444,,,,,,,
